case_id,area,disease,total_gold,evaluable,gold_drugs,retrieval_hit_at_1,retrieval_gold_hit_count_at_1,retrieval_precision_at_1,retrieval_average_precision_at_1,retrieval_gold_recall_at_1,retrieval_matched_gold_at_1,retrieval_hit_at_5,retrieval_gold_hit_count_at_5,retrieval_precision_at_5,retrieval_average_precision_at_5,retrieval_gold_recall_at_5,retrieval_matched_gold_at_5,Hit@10,retrieval_gold_hit_count_at_10,retrieval_precision_at_10,retrieval_average_precision_at_10,retrieval_gold_recall_at_10,retrieval_matched_gold_at_10,retrieval_hit_at_20,retrieval_gold_hit_count_at_20,retrieval_precision_at_20,retrieval_average_precision_at_20,retrieval_gold_recall_at_20,retrieval_matched_gold_at_20,Hit@50,retrieval_gold_hit_count_at_50,retrieval_precision_at_50,retrieval_average_precision_at_50,retrieval_gold_recall_at_50,retrieval_matched_gold_at_50,Hit@100,gold_hit@100,retrieval_precision_at_100,retrieval_average_precision_at_100,MeanR@100,retrieval_matched_gold_at_100,Hit@200,gold_hit@200,retrieval_precision_at_200,retrieval_average_precision_at_200,retrieval_gold_recall_at_200,retrieval_matched_gold_at_200,MRR,retrieval_gold_ranks,run,method,case_set_id
systemic_lupus_erythematosus,autoimmune_derm_inflammatory,systemic lupus erythematosus,13,TRUE,"[""Belimumab"", ""Betamethasone"", ""Chloroquine"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydrocortisone acetate"", ""Hydroxychloroquine"", ""Methylprednisolone"", ""Prasterone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],TRUE,3,0.3,0.057692308,0.2307692307692307,"[""Betamethasone"", ""Methylprednisolone"", ""Prednisolone""]",TRUE,7,0.35,0.1801416532185763,0.5384615384615384,"[""Betamethasone"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydroxychloroquine"", ""Methylprednisolone"", ""Prednisolone""]",TRUE,9,0.18,0.2147227207440501,0.6923076923076923,"[""Betamethasone"", ""Chloroquine"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydroxychloroquine"", ""Methylprednisolone"", ""Prednisolone"", ""Triamcinolone""]",TRUE,9,0.09,0.2147227207440501,0.6923076923076923,"[""Betamethasone"", ""Chloroquine"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydroxychloroquine"", ""Methylprednisolone"", ""Prednisolone"", ""Triamcinolone""]",TRUE,9,0.045,0.2147227207440501,0.6923076923076923,"[""Betamethasone"", ""Chloroquine"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydroxychloroquine"", ""Methylprednisolone"", ""Prednisolone"", ""Triamcinolone""]",0.1666666666666666,"{""Belimumab"": null, ""Betamethasone"": 6, ""Chloroquine"": 31, ""Cortisone acetate"": 12, ""Dexamethasone"": 13, ""Hydrocortisone"": 11, ""Hydrocortisone acetate"": null, ""Hydroxychloroquine"": 20, ""Methylprednisolone"": 8, ""Prasterone"": null, ""Prednisolone"": 9, ""Prednisone"": null, ""Triamcinolone"": 47}",main,GraphDRx,4036eaaa82a9
systemic_lupus_erythematosus,autoimmune_derm_inflammatory,systemic lupus erythematosus,13,TRUE,"[""Belimumab"", ""Betamethasone"", ""Chloroquine"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydrocortisone acetate"", ""Hydroxychloroquine"", ""Methylprednisolone"", ""Prasterone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],TRUE,3,0.3,0.057692308,0.2307692307692307,"[""Betamethasone"", ""Methylprednisolone"", ""Prednisolone""]",TRUE,7,0.35,0.1801416532185763,0.5384615384615384,"[""Betamethasone"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydroxychloroquine"", ""Methylprednisolone"", ""Prednisolone""]",TRUE,9,0.18,0.2157046409554771,0.6923076923076923,"[""Betamethasone"", ""Chloroquine"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydroxychloroquine"", ""Methylprednisolone"", ""Prednisolone"", ""Triamcinolone""]",TRUE,9,0.09,0.2157046409554771,0.6923076923076923,"[""Betamethasone"", ""Chloroquine"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydroxychloroquine"", ""Methylprednisolone"", ""Prednisolone"", ""Triamcinolone""]",TRUE,9,0.045,0.2157046409554771,0.6923076923076923,"[""Betamethasone"", ""Chloroquine"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydroxychloroquine"", ""Methylprednisolone"", ""Prednisolone"", ""Triamcinolone""]",0.1666666666666666,"{""Belimumab"": null, ""Betamethasone"": 6, ""Chloroquine"": 30, ""Cortisone acetate"": 12, ""Dexamethasone"": 13, ""Hydrocortisone"": 11, ""Hydrocortisone acetate"": null, ""Hydroxychloroquine"": 20, ""Methylprednisolone"": 8, ""Prasterone"": null, ""Prednisolone"": 9, ""Prednisone"": null, ""Triamcinolone"": 46}",ablation_no_T,GraphDRx without T anchor branch,4036eaaa82a9
systemic_lupus_erythematosus,autoimmune_derm_inflammatory,systemic lupus erythematosus,13,TRUE,"[""Belimumab"", ""Betamethasone"", ""Chloroquine"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydrocortisone acetate"", ""Hydroxychloroquine"", ""Methylprednisolone"", ""Prasterone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",FALSE,0,0,0,0,[],TRUE,1,0.2,0.015384615,0.076923077,"[""Betamethasone""]",TRUE,4,0.4,0.096978022,0.3076923076923077,"[""Betamethasone"", ""Hydrocortisone"", ""Methylprednisolone"", ""Prednisolone""]",TRUE,7,0.35,0.1987446763762553,0.5384615384615384,"[""Betamethasone"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydroxychloroquine"", ""Methylprednisolone"", ""Prednisolone""]",TRUE,9,0.18,0.2346421122736912,0.6923076923076923,"[""Betamethasone"", ""Chloroquine"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydroxychloroquine"", ""Methylprednisolone"", ""Prednisolone"", ""Triamcinolone""]",TRUE,9,0.09,0.2346421122736912,0.6923076923076923,"[""Betamethasone"", ""Chloroquine"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydroxychloroquine"", ""Methylprednisolone"", ""Prednisolone"", ""Triamcinolone""]",TRUE,9,0.045,0.2346421122736912,0.6923076923076923,"[""Betamethasone"", ""Chloroquine"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydroxychloroquine"", ""Methylprednisolone"", ""Prednisolone"", ""Triamcinolone""]",0.2,"{""Belimumab"": null, ""Betamethasone"": 5, ""Chloroquine"": 30, ""Cortisone acetate"": 11, ""Dexamethasone"": 12, ""Hydrocortisone"": 10, ""Hydrocortisone acetate"": null, ""Hydroxychloroquine"": 19, ""Methylprednisolone"": 7, ""Prasterone"": null, ""Prednisolone"": 8, ""Prednisone"": null, ""Triamcinolone"": 45}",ablation_no_B,GraphDRx without B vector branch,4036eaaa82a9
systemic_lupus_erythematosus,autoimmune_derm_inflammatory,systemic lupus erythematosus,13,TRUE,"[""Belimumab"", ""Betamethasone"", ""Chloroquine"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydrocortisone acetate"", ""Hydroxychloroquine"", ""Methylprednisolone"", ""Prasterone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],TRUE,1,0.1,0.012820513,0.076923077,"[""Triamcinolone""]",TRUE,1,0.05,0.012820513,0.076923077,"[""Triamcinolone""]",TRUE,1,0.02,0.012820513,0.076923077,"[""Triamcinolone""]",TRUE,1,0.01,0.012820513,0.076923077,"[""Triamcinolone""]",TRUE,1,0.005,0.012820513,0.076923077,"[""Triamcinolone""]",0.1666666666666666,"{""Belimumab"": null, ""Betamethasone"": null, ""Chloroquine"": null, ""Cortisone acetate"": null, ""Dexamethasone"": null, ""Hydrocortisone"": null, ""Hydrocortisone acetate"": null, ""Hydroxychloroquine"": null, ""Methylprednisolone"": null, ""Prasterone"": null, ""Prednisolone"": null, ""Prednisone"": null, ""Triamcinolone"": 6}",ablation_no_C,GraphDRx without C semantic-prior branch,4036eaaa82a9
systemic_lupus_erythematosus,autoimmune_derm_inflammatory,systemic lupus erythematosus,13,TRUE,"[""Belimumab"", ""Betamethasone"", ""Chloroquine"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydrocortisone acetate"", ""Hydroxychloroquine"", ""Methylprednisolone"", ""Prasterone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],TRUE,3,0.3,0.057692308,0.2307692307692307,"[""Betamethasone"", ""Methylprednisolone"", ""Prednisolone""]",TRUE,7,0.35,0.1916801147570378,0.5384615384615384,"[""Betamethasone"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Methylprednisolone"", ""Prednisolone"", ""Triamcinolone""]",TRUE,9,0.18,0.2427290658059888,0.6923076923076923,"[""Betamethasone"", ""Chloroquine"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydroxychloroquine"", ""Methylprednisolone"", ""Prednisolone"", ""Triamcinolone""]",TRUE,9,0.09,0.2427290658059888,0.6923076923076923,"[""Betamethasone"", ""Chloroquine"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydroxychloroquine"", ""Methylprednisolone"", ""Prednisolone"", ""Triamcinolone""]",TRUE,9,0.045,0.2427290658059888,0.6923076923076923,"[""Betamethasone"", ""Chloroquine"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydroxychloroquine"", ""Methylprednisolone"", ""Prednisolone"", ""Triamcinolone""]",0.1666666666666666,"{""Belimumab"": null, ""Betamethasone"": 6, ""Chloroquine"": 30, ""Cortisone acetate"": 12, ""Dexamethasone"": 14, ""Hydrocortisone"": 11, ""Hydrocortisone acetate"": null, ""Hydroxychloroquine"": 22, ""Methylprednisolone"": 8, ""Prasterone"": null, ""Prednisolone"": 9, ""Prednisone"": null, ""Triamcinolone"": 13}",ablation_no_D,GraphDRx without D direct branch,4036eaaa82a9
systemic_lupus_erythematosus,autoimmune_derm_inflammatory,systemic lupus erythematosus,13,TRUE,"[""Belimumab"", ""Betamethasone"", ""Chloroquine"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydrocortisone acetate"", ""Hydroxychloroquine"", ""Methylprednisolone"", ""Prasterone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",FALSE,0,0,0,0,[],TRUE,1,0.2,0.015384615,0.076923077,"[""Betamethasone""]",TRUE,3,0.3,0.064102564,0.2307692307692307,"[""Betamethasone"", ""Methylprednisolone"", ""Prednisolone""]",TRUE,6,0.3,0.1524296216603908,0.4615384615384615,"[""Betamethasone"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Methylprednisolone"", ""Prednisolone""]",TRUE,8,0.16,0.1944875637183329,0.6153846153846154,"[""Betamethasone"", ""Chloroquine"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydroxychloroquine"", ""Methylprednisolone"", ""Prednisolone""]",TRUE,9,0.09,0.2058368701496065,0.6923076923076923,"[""Betamethasone"", ""Chloroquine"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydroxychloroquine"", ""Methylprednisolone"", ""Prednisolone"", ""Triamcinolone""]",TRUE,9,0.045,0.2058368701496065,0.6923076923076923,"[""Betamethasone"", ""Chloroquine"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydroxychloroquine"", ""Methylprednisolone"", ""Prednisolone"", ""Triamcinolone""]",0.2,"{""Belimumab"": null, ""Betamethasone"": 5, ""Chloroquine"": 35, ""Cortisone acetate"": 13, ""Dexamethasone"": 15, ""Hydrocortisone"": 11, ""Hydrocortisone acetate"": null, ""Hydroxychloroquine"": 22, ""Methylprednisolone"": 10, ""Prasterone"": null, ""Prednisolone"": 6, ""Prednisone"": null, ""Triamcinolone"": 61}",proposer_on_gptoss_matched,GraphDRx GPT-OSS proposer ON matched,4036eaaa82a9
systemic_sclerosis,autoimmune_derm_inflammatory,systemic sclerosis,3,TRUE,"[""Aminobenzoic acid"", ""Benzoic acid"", ""Bosentan""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],0,"{""Aminobenzoic acid"": null, ""Benzoic acid"": null, ""Bosentan"": null}",main,GraphDRx,4036eaaa82a9
systemic_sclerosis,autoimmune_derm_inflammatory,systemic sclerosis,3,TRUE,"[""Aminobenzoic acid"", ""Benzoic acid"", ""Bosentan""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],0,"{""Aminobenzoic acid"": null, ""Benzoic acid"": null, ""Bosentan"": null}",ablation_no_T,GraphDRx without T anchor branch,4036eaaa82a9
systemic_sclerosis,autoimmune_derm_inflammatory,systemic sclerosis,3,TRUE,"[""Aminobenzoic acid"", ""Benzoic acid"", ""Bosentan""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],0,"{""Aminobenzoic acid"": null, ""Benzoic acid"": null, ""Bosentan"": null}",ablation_no_B,GraphDRx without B vector branch,4036eaaa82a9
systemic_sclerosis,autoimmune_derm_inflammatory,systemic sclerosis,3,TRUE,"[""Aminobenzoic acid"", ""Benzoic acid"", ""Bosentan""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],0,"{""Aminobenzoic acid"": null, ""Benzoic acid"": null, ""Bosentan"": null}",ablation_no_C,GraphDRx without C semantic-prior branch,4036eaaa82a9
systemic_sclerosis,autoimmune_derm_inflammatory,systemic sclerosis,3,TRUE,"[""Aminobenzoic acid"", ""Benzoic acid"", ""Bosentan""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],0,"{""Aminobenzoic acid"": null, ""Benzoic acid"": null, ""Bosentan"": null}",ablation_no_D,GraphDRx without D direct branch,4036eaaa82a9
systemic_sclerosis,autoimmune_derm_inflammatory,systemic sclerosis,3,TRUE,"[""Aminobenzoic acid"", ""Benzoic acid"", ""Bosentan""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],0,"{""Aminobenzoic acid"": null, ""Benzoic acid"": null, ""Bosentan"": null}",proposer_on_gptoss_matched,GraphDRx GPT-OSS proposer ON matched,4036eaaa82a9
ulcerative_colitis,autoimmune_derm_inflammatory,ulcerative colitis,11,TRUE,"[""Adalimumab"", ""Balsalazide"", ""Cortisone acetate"", ""Golimumab"", ""Hydrocortisone"", ""Infliximab"", ""Mesalazine"", ""Prednisolone"", ""Sulfadiazine"", ""Sulfasalazine"", ""Vedolizumab""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],TRUE,2,0.2,0.028282828,0.1818181818181818,"[""Mesalazine"", ""Sulfasalazine""]",TRUE,3,0.15,0.053076217,0.2727272727272727,"[""Cortisone acetate"", ""Mesalazine"", ""Sulfasalazine""]",TRUE,6,0.12,0.097323613,0.5454545454545454,"[""Adalimumab"", ""Cortisone acetate"", ""Infliximab"", ""Mesalazine"", ""Sulfasalazine"", ""Vedolizumab""]",TRUE,9,0.09,0.1299742567579154,0.8181818181818182,"[""Adalimumab"", ""Cortisone acetate"", ""Hydrocortisone"", ""Infliximab"", ""Mesalazine"", ""Prednisolone"", ""Sulfadiazine"", ""Sulfasalazine"", ""Vedolizumab""]",TRUE,9,0.045,0.1299742567579154,0.8181818181818182,"[""Adalimumab"", ""Cortisone acetate"", ""Hydrocortisone"", ""Infliximab"", ""Mesalazine"", ""Prednisolone"", ""Sulfadiazine"", ""Sulfasalazine"", ""Vedolizumab""]",0.1111111111111111,"{""Adalimumab"": 32, ""Balsalazide"": null, ""Cortisone acetate"": 11, ""Golimumab"": null, ""Hydrocortisone"": 61, ""Infliximab"": 31, ""Mesalazine"": 9, ""Prednisolone"": 67, ""Sulfadiazine"": 72, ""Sulfasalazine"": 10, ""Vedolizumab"": 29}",main,GraphDRx,4036eaaa82a9
ulcerative_colitis,autoimmune_derm_inflammatory,ulcerative colitis,11,TRUE,"[""Adalimumab"", ""Balsalazide"", ""Cortisone acetate"", ""Golimumab"", ""Hydrocortisone"", ""Infliximab"", ""Mesalazine"", ""Prednisolone"", ""Sulfadiazine"", ""Sulfasalazine"", ""Vedolizumab""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],TRUE,2,0.2,0.028282828,0.1818181818181818,"[""Mesalazine"", ""Sulfasalazine""]",TRUE,3,0.15,0.053076217,0.2727272727272727,"[""Cortisone acetate"", ""Mesalazine"", ""Sulfasalazine""]",TRUE,6,0.12,0.098810053,0.5454545454545454,"[""Adalimumab"", ""Cortisone acetate"", ""Infliximab"", ""Mesalazine"", ""Sulfasalazine"", ""Vedolizumab""]",TRUE,9,0.09,0.1319590847016397,0.8181818181818182,"[""Adalimumab"", ""Cortisone acetate"", ""Hydrocortisone"", ""Infliximab"", ""Mesalazine"", ""Prednisolone"", ""Sulfadiazine"", ""Sulfasalazine"", ""Vedolizumab""]",TRUE,9,0.045,0.1319590847016397,0.8181818181818182,"[""Adalimumab"", ""Cortisone acetate"", ""Hydrocortisone"", ""Infliximab"", ""Mesalazine"", ""Prednisolone"", ""Sulfadiazine"", ""Sulfasalazine"", ""Vedolizumab""]",0.1111111111111111,"{""Adalimumab"": 31, ""Balsalazide"": null, ""Cortisone acetate"": 11, ""Golimumab"": null, ""Hydrocortisone"": 60, ""Infliximab"": 30, ""Mesalazine"": 9, ""Prednisolone"": 66, ""Sulfadiazine"": 71, ""Sulfasalazine"": 10, ""Vedolizumab"": 28}",ablation_no_T,GraphDRx without T anchor branch,4036eaaa82a9
ulcerative_colitis,autoimmune_derm_inflammatory,ulcerative colitis,11,TRUE,"[""Adalimumab"", ""Balsalazide"", ""Cortisone acetate"", ""Golimumab"", ""Hydrocortisone"", ""Infliximab"", ""Mesalazine"", ""Prednisolone"", ""Sulfadiazine"", ""Sulfasalazine"", ""Vedolizumab""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],TRUE,2,0.2,0.028282828,0.1818181818181818,"[""Mesalazine"", ""Sulfasalazine""]",TRUE,3,0.15,0.053076217,0.2727272727272727,"[""Cortisone acetate"", ""Mesalazine"", ""Sulfasalazine""]",TRUE,6,0.12,0.098810053,0.5454545454545454,"[""Adalimumab"", ""Cortisone acetate"", ""Infliximab"", ""Mesalazine"", ""Sulfasalazine"", ""Vedolizumab""]",TRUE,9,0.09,0.1319590847016397,0.8181818181818182,"[""Adalimumab"", ""Cortisone acetate"", ""Hydrocortisone"", ""Infliximab"", ""Mesalazine"", ""Prednisolone"", ""Sulfadiazine"", ""Sulfasalazine"", ""Vedolizumab""]",TRUE,9,0.045,0.1319590847016397,0.8181818181818182,"[""Adalimumab"", ""Cortisone acetate"", ""Hydrocortisone"", ""Infliximab"", ""Mesalazine"", ""Prednisolone"", ""Sulfadiazine"", ""Sulfasalazine"", ""Vedolizumab""]",0.1111111111111111,"{""Adalimumab"": 31, ""Balsalazide"": null, ""Cortisone acetate"": 11, ""Golimumab"": null, ""Hydrocortisone"": 60, ""Infliximab"": 30, ""Mesalazine"": 9, ""Prednisolone"": 66, ""Sulfadiazine"": 71, ""Sulfasalazine"": 10, ""Vedolizumab"": 28}",ablation_no_B,GraphDRx without B vector branch,4036eaaa82a9
ulcerative_colitis,autoimmune_derm_inflammatory,ulcerative colitis,11,TRUE,"[""Adalimumab"", ""Balsalazide"", ""Cortisone acetate"", ""Golimumab"", ""Hydrocortisone"", ""Infliximab"", ""Mesalazine"", ""Prednisolone"", ""Sulfadiazine"", ""Sulfasalazine"", ""Vedolizumab""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],TRUE,2,0.2,0.031565657,0.1818181818181818,"[""Hydrocortisone"", ""Prednisolone""]",TRUE,2,0.1,0.031565657,0.1818181818181818,"[""Hydrocortisone"", ""Prednisolone""]",TRUE,2,0.04,0.031565657,0.1818181818181818,"[""Hydrocortisone"", ""Prednisolone""]",TRUE,2,0.02,0.031565657,0.1818181818181818,"[""Hydrocortisone"", ""Prednisolone""]",TRUE,2,0.01,0.031565657,0.1818181818181818,"[""Hydrocortisone"", ""Prednisolone""]",0.125,"{""Adalimumab"": null, ""Balsalazide"": null, ""Cortisone acetate"": null, ""Golimumab"": null, ""Hydrocortisone"": 8, ""Infliximab"": null, ""Mesalazine"": null, ""Prednisolone"": 9, ""Sulfadiazine"": null, ""Sulfasalazine"": null, ""Vedolizumab"": null}",ablation_no_C,GraphDRx without C semantic-prior branch,4036eaaa82a9
ulcerative_colitis,autoimmune_derm_inflammatory,ulcerative colitis,11,TRUE,"[""Adalimumab"", ""Balsalazide"", ""Cortisone acetate"", ""Golimumab"", ""Hydrocortisone"", ""Infliximab"", ""Mesalazine"", ""Prednisolone"", ""Sulfadiazine"", ""Sulfasalazine"", ""Vedolizumab""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],TRUE,2,0.2,0.028282828,0.1818181818181818,"[""Mesalazine"", ""Sulfasalazine""]",TRUE,5,0.25,0.1117883379247015,0.4545454545454545,"[""Cortisone acetate"", ""Hydrocortisone"", ""Mesalazine"", ""Prednisolone"", ""Sulfasalazine""]",TRUE,8,0.16,0.1637105266889955,0.7272727272727273,"[""Adalimumab"", ""Cortisone acetate"", ""Hydrocortisone"", ""Infliximab"", ""Mesalazine"", ""Prednisolone"", ""Sulfasalazine"", ""Vedolizumab""]",TRUE,9,0.09,0.1750741630526319,0.8181818181818182,"[""Adalimumab"", ""Cortisone acetate"", ""Hydrocortisone"", ""Infliximab"", ""Mesalazine"", ""Prednisolone"", ""Sulfadiazine"", ""Sulfasalazine"", ""Vedolizumab""]",TRUE,9,0.045,0.1750741630526319,0.8181818181818182,"[""Adalimumab"", ""Cortisone acetate"", ""Hydrocortisone"", ""Infliximab"", ""Mesalazine"", ""Prednisolone"", ""Sulfadiazine"", ""Sulfasalazine"", ""Vedolizumab""]",0.1111111111111111,"{""Adalimumab"": 38, ""Balsalazide"": null, ""Cortisone acetate"": 12, ""Golimumab"": null, ""Hydrocortisone"": 11, ""Infliximab"": 37, ""Mesalazine"": 9, ""Prednisolone"": 16, ""Sulfadiazine"": 72, ""Sulfasalazine"": 10, ""Vedolizumab"": 35}",ablation_no_D,GraphDRx without D direct branch,4036eaaa82a9
ulcerative_colitis,autoimmune_derm_inflammatory,ulcerative colitis,11,TRUE,"[""Adalimumab"", ""Balsalazide"", ""Cortisone acetate"", ""Golimumab"", ""Hydrocortisone"", ""Infliximab"", ""Mesalazine"", ""Prednisolone"", ""Sulfadiazine"", ""Sulfasalazine"", ""Vedolizumab""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],TRUE,1,0.05,0.006493506,0.090909091,"[""Cortisone acetate""]",TRUE,4,0.08,0.029092079,0.3636363636363636,"[""Adalimumab"", ""Cortisone acetate"", ""Infliximab"", ""Vedolizumab""]",TRUE,9,0.09,0.076400038,0.8181818181818182,"[""Adalimumab"", ""Cortisone acetate"", ""Hydrocortisone"", ""Infliximab"", ""Mesalazine"", ""Prednisolone"", ""Sulfadiazine"", ""Sulfasalazine"", ""Vedolizumab""]",TRUE,9,0.045,0.076400038,0.8181818181818182,"[""Adalimumab"", ""Cortisone acetate"", ""Hydrocortisone"", ""Infliximab"", ""Mesalazine"", ""Prednisolone"", ""Sulfadiazine"", ""Sulfasalazine"", ""Vedolizumab""]",0.071428571,"{""Adalimumab"": 37, ""Balsalazide"": null, ""Cortisone acetate"": 14, ""Golimumab"": null, ""Hydrocortisone"": 67, ""Infliximab"": 36, ""Mesalazine"": 57, ""Prednisolone"": 72, ""Sulfadiazine"": 78, ""Sulfasalazine"": 59, ""Vedolizumab"": 35}",proposer_on_gptoss_matched,GraphDRx GPT-OSS proposer ON matched,4036eaaa82a9
urticaria,autoimmune_derm_inflammatory,urticaria,27,TRUE,"[""Alimemazine"", ""Antazoline"", ""Azatadine"", ""Bamipine"", ""Bilastine"", ""Brompheniramine"", ""Carbinoxamine"", ""Chlorpheniramine"", ""Clemastine"", ""Cyproheptadine"", ""Dexbrompheniramine"", ""Dexchlorpheniramine"", ""Diphenylpyraline"", ""Doxylamine"", ""Emedastine"", ""Hydroxyzine"", ""Mepyramine"", ""Methapyrilene"", ""Methdilazine"", ""Phenindamine"", ""Pheniramine"", ""Phenyltoloxamine"", ""Promazine"", ""Promethazine"", ""Rupatadine"", ""Tripelennamine"", ""Triprolidine""]",FALSE,0,0,0,0,[],TRUE,1,0.2,0.018518519,0.037037037,"[""Hydroxyzine""]",TRUE,1,0.1,0.018518519,0.037037037,"[""Hydroxyzine""]",TRUE,1,0.05,0.018518519,0.037037037,"[""Hydroxyzine""]",TRUE,1,0.02,0.018518519,0.037037037,"[""Hydroxyzine""]",TRUE,1,0.01,0.018518519,0.037037037,"[""Hydroxyzine""]",TRUE,1,0.005,0.018518519,0.037037037,"[""Hydroxyzine""]",0.5,"{""Alimemazine"": null, ""Antazoline"": null, ""Azatadine"": null, ""Bamipine"": null, ""Bilastine"": null, ""Brompheniramine"": null, ""Carbinoxamine"": null, ""Chlorpheniramine"": null, ""Clemastine"": null, ""Cyproheptadine"": null, ""Dexbrompheniramine"": null, ""Dexchlorpheniramine"": null, ""Diphenylpyraline"": null, ""Doxylamine"": null, ""Emedastine"": null, ""Hydroxyzine"": 2, ""Mepyramine"": null, ""Methapyrilene"": null, ""Methdilazine"": null, ""Phenindamine"": null, ""Pheniramine"": null, ""Phenyltoloxamine"": null, ""Promazine"": null, ""Promethazine"": null, ""Rupatadine"": null, ""Tripelennamine"": null, ""Triprolidine"": null}",main,GraphDRx,4036eaaa82a9
